FROM_ID,TO_ID,DURATION_H,DIST_KM
"67","1",0.37195,12.78212
"67","2",0.404252777777778,13.16659
"67","3",0.295191666666667,8.96554
"67","4",0.287880555555556,9.85009
"67","5",0.266369444444444,8.84186
"67","6",0.273719444444444,9.23328
"67","7",0.279430555555556,9.31269
"67","8",0.249094444444444,9.74662
"67","9",0.303383333333333,11.21321
"67","10",0.261816666666667,10.78035
"67","11",0.349197222222222,12.0655
"67","12",0.373797222222222,10.26407
"67","13",0.273144444444444,7.99253
"67","14",0.302719444444444,8.11477
"67","15",0.275327777777778,7.9589
"67","16",0.233691666666667,7.33224
"67","17",0.222852777777778,7.51039
"67","18",0.241691666666667,8.20573
"67","19",0.240255555555556,9.38138
"67","20",0.236755555555556,8.68338
"67","21",0.304605555555556,9.88871
"67","22",0.278336111111111,8.70653
"67","23",0.267422222222222,8.1769
"67","24",0.210494444444444,6.27691
"67","25",0.245405555555556,6.97705
"67","26",0.204655555555556,5.8148
"67","27",0.206402777777778,6.28856
"67","28",0.223119444444444,6.35671
"67","29",0.207941666666667,8.0191
"67","30",0.208688888888889,8.27108
"67","31",0.290122222222222,9.84591
"67","32",0.280877777777778,8.84692
"67","33",0.254888888888889,7.27149
"67","34",0.228166666666667,5.72825
"67","35",0.177258333333333,4.90755
"67","36",0.181647222222222,4.61055
"67","37",0.143708333333333,4.22938
"67","38",0.201433333333333,5.87577
"67","39",0.181747222222222,5.92023
"67","40",0.159302777777778,6.93175
"67","41",0.293219444444444,14.883
"67","42",0.280547222222222,8.62649
"67","43",0.232083333333333,6.56717
"67","44",0.191672222222222,5.29281
"67","45",0.182222222222222,4.48771
"67","46",0.133386111111111,3.10552
"67","47",0.141861111111111,3.90289
"67","48",0.146908333333333,4.86744
"67","49",0.159027777777778,5.20126
"67","50",0.225255555555556,6.67228
"67","51",0.333686111111111,19.29948
"67","52",0.253538888888889,7.79205
"67","53",0.2335,7.13357
"67","54",0.17735,4.76125
"67","55",0.150302777777778,4.02698
"67","56",0.0938083333333333,2.03812
"67","57",0.0995972222222222,1.74735
"67","58",0.163588888888889,4.2218
"67","59",0.161908333333333,4.52432
"67","60",0.194397222222222,5.15647
"67","61",0.216663888888889,11.6437
"67","62",0.263505555555556,8.14639
"67","63",0.265844444444444,6.82307
"67","64",0.176952777777778,4.80875
"67","65",0.159547222222222,3.70653
"67","66",0.0968777777777778,1.57733
"67","67",0,0
"67","68",0.146625,2.88654
"67","69",0.154613888888889,3.71257
"67","70",0.173341666666667,5.13069
"67","71",0.286786111111111,12.54367
"67","72",0.259238888888889,11.87852
"67","73",0.239127777777778,6.94225
