FROM_ID,TO_ID,DURATION_H,DIST_KM
"34","1",0.254666666666667,8.68055
"34","2",0.286969444444444,9.06502
"34","3",0.215994444444444,6.64337
"34","4",0.2425,7.3032
"34","5",0.224161111111111,7.77771
"34","6",0.236019444444444,8.14959
"34","7",0.241733333333333,8.229
"34","8",0.23505,8.76902
"34","9",0.289336111111111,10.2356
"34","10",0.315325,11.24444
"34","11",0.231916666666667,7.96393
"34","12",0.2946,7.9419
"34","13",0.191263888888889,5.31965
"34","14",0.227244444444444,6.17603
"34","15",0.237630555555556,6.87521
"34","16",0.195991666666667,6.24855
"34","17",0.198672222222222,7.07856
"34","18",0.241802777777778,8.18455
"34","19",0.242713888888889,8.92418
"34","20",0.326922222222222,11.39018
"34","21",0.188994444444444,5.79855
"34","22",0.162725,4.61637
"34","23",0.157808333333333,3.91187
"34","24",0.131297222222222,3.95474
"34","25",0.207705555555556,5.89336
"34","26",0.190455555555556,5.97898
"34","27",0.2252,7.5974
"34","28",0.267027777777778,7.16187
"34","29",0.274647222222222,8.43129
"34","30",0.307361111111111,11.12388
"34","31",0.172838888888889,5.74433
"34","32",0.163594444444444,4.74534
"34","33",0.139277777777778,3.18134
"34","34",0,0
"34","35",0.115336111111111,3.11617
"34","36",0.154280555555556,3.87926
"34","37",0.17535,5.22821
"34","38",0.252855555555556,6.93528
"34","39",0.282936111111111,8.51501
"34","40",0.265344444444444,11.81316
"34","41",0.182802777777778,5.70365
"34","42",0.163263888888889,4.52492
"34","43",0.1148,2.4656
"34","44",0.0579027777777778,0.86858
"34","45",0.107052777777778,2.1472
"34","46",0.146825,3.69778
"34","47",0.187813888888889,5.50258
"34","48",0.248905555555556,6.73062
"34","49",0.265069444444444,10.08267
"34","50",0.325322222222222,9.60756
"34","51",0.259636111111111,11.41579
"34","52",0.136255555555556,3.69048
"34","53",0.116216666666667,3.03199
"34","54",0.0741805555555556,1.43201
"34","55",0.0860638888888889,1.82227
"34","56",0.149969444444444,4.09703
"34","57",0.215958333333333,5.87305
"34","58",0.261638888888889,7.31543
"34","59",0.259958333333333,7.61794
"34","60",0.306291666666667,9.17137
"34","61",0.205136111111111,7.19602
"34","62",0.146222222222222,4.04481
"34","63",0.153966666666667,4.05735
"34","64",0.1511,3.82391
"34","65",0.146077777777778,3.51899
"34","66",0.173111111111111,4.84398
"34","67",0.228219444444444,5.54648
"34","68",0.259561111111111,7.9702
"34","69",0.258038888888889,7.61826
"34","70",0.286280555555556,10.21435
"34","71",0.197252777777778,5.67162
"34","72",0.207633333333333,6.63991
"34","73",0.178686111111111,5.4506
"34","74",0.159825,4.14711
"34","75",0.158405555555556,4.42765
"34","76",0.194808333333333,5.40174
"34","77",0.203830555555556,5.68356
"34","78",0.240319444444444,8.33387
"34","79",0.259694444444444,9.08001
"34","80",0.375019444444444,13.39297
"34","81",0.262802777777778,8.00157
"34","82",0.227747222222222,7.23415
"34","83",0.205297222222222,5.6504
"34","84",0.205705555555556,5.67076
"34","85",0.19,5.49005
"34","86",0.209411111111111,6.27669
"34","87",0.242894444444444,7.20983
"34","88",0.318266666666667,10.16801
"34","89",0.339197222222222,10.84933
"34","90",0.351327777777778,12.43539
"34","91",0.289163888888889,8.56768
"34","92",0.248941666666667,10.23575
