FROM_ID,TO_ID,DURATION_H,DIST_KM
"5","15",0.154072222222222,6.18752
"5","16",0.135436111111111,5.15373
"5","17",0.11535,4.82048
"5","18",0.102316666666667,3.46892
"5","19",0.307630555555556,12.38092
"5","20",0.256488888888889,10.09232
"5","21",0.232986111111111,10.66529
"5","22",0.16365,6.46417
"5","23",0.203644444444444,7.64162
"5","24",0.193808333333333,6.51261
"5","25",0.319119444444444,12.63702
"5","26",0.313480555555556,18.3006
"5","27",0.237463888888889,11.19262
"5","28",0.2513,10.21598
"5","29",0.214483333333333,8.94413
"5","30",0.270272222222222,11.1523
"5","31",0.389402777777778,15.22975
"5","32",0.264238888888889,16.29362
"5","33",0.261475,13.83608
"5","34",0.288783333333333,11.92963
"5","35",0.297158333333333,11.88066
"5","36",0.336747222222222,14.29416
"6","1",0.515661111111111,20.78557
"6","2",0.279716666666667,13.30687
"6","3",0.232041666666667,10.62943
"6","4",0.230625,8.63652
"6","5",0.108261111111111,4.24569
"6","6",0,0
"6","7",0.371783333333333,16.59924
"6","8",0.3023,12.06803
"6","9",0.277144444444444,12.97627
"6","10",0.196430555555556,7.66968
"6","11",0.16995,5.52168
"6","12",0.126322222222222,5.31126
"6","13",0.390380555555556,15.89883
"6","14",0.343188888888889,13.35296
"6","15",0.253138888888889,10.01945
"6","16",0.234502777777778,8.98566
"6","17",0.158941666666667,7.9846
"6","18",0.0960666666666667,4.31294
"6","19",0.366930555555556,23.80479
"6","20",0.355558333333333,13.92425
"6","21",0.233125,12.70357
"6","22",0.183483333333333,10.74449
"6","23",0.219505555555556,8.96471
"6","24",0.187558333333333,7.35663
"6","25",0.367044444444444,21.66919
"6","26",0.313622222222222,20.33887
"6","27",0.237602777777778,13.23089
"6","28",0.251438888888889,12.25425
"6","29",0.214625,10.98241
"6","30",0.270411111111111,13.19058
"6","31",0.389905555555556,22.48505
"6","32",0.264377777777778,18.33189
"6","33",0.261616666666667,15.87436
"6","34",0.288925,13.9679
"6","35",0.2973,13.91893
"6","36",0.336886111111111,16.33244
"7","1",0.340066666666667,10.26778
"7","2",0.176738888888889,5.95897
"7","3",0.186511111111111,6.44126
"7","4",0.230780555555556,7.25279
"7","5",0.275369444444444,11.85195
"7","6",0.369058333333333,16.52736
"7","7",0,0
"7","8",0.126111111111111,3.55289
"7","9",0.194872222222222,5.99549
"7","10",0.225363888888889,9.02025
"7","11",0.294352777777778,11.57977
"7","12",0.330966666666667,13.01954
"7","13",0.0543611111111111,1.33247
"7","14",0.132944444444444,4.09271
"7","15",0.173619444444444,6.80016
"7","16",0.204588888888889,8.12792
"7","17",0.256694444444444,10.23257
"7","18",0.338725,22.12025
"7","19",0.139855555555556,5.15439
"7","20",0.0860861111111111,2.68538
"7","21",0.225166666666667,8.05463
"7","22",0.251366666666667,9.9348
"7","23",0.304461111111111,11.94256
"7","24",0.394922222222222,15.34453
"7","25",0.158922222222222,5.78642
"7","26",0.17005,6.26888
"7","27",0.219747222222222,7.67016
"7","28",0.314794444444444,11.45645
"7","29",0.314272222222222,18.13446
"7","30",0.370061111111111,20.34263
"7","31",0.225841666666667,9.22511
"7","32",0.165111111111111,8.52795
"7","33",0.253616666666667,14.08617
"7","34",0.352277777777778,13.1701
"7","35",0.360655555555556,13.12113
"7","36",0.400241666666667,15.53463
"8","1",0.397713888888889,12.29322
"8","2",0.126388888888889,4.09983
"8","3",0.136161111111111,4.58211
"8","4",0.180427777777778,5.39364
"8","5",0.201688888888889,8.26816
"8","6",0.300755555555556,12.10009
"8","7",0.130605555555556,3.67767
"8","8",0,0
"8","9",0.127111111111111,4.01475
"8","10",0.151680555555556,5.43646
"8","11",0.220669444444444,7.99598
"8","12",0.257327777777778,9.96857
"8","13",0.157013888888889,4.68633
"8","14",0.159702777777778,4.42406
"8","15",0.116419444444444,3.9896
"8","16",0.147391666666667,5.31736
"8","17",0.199497222222222,7.42201
"8","18",0.294227777777778,11.61358
"8","19",0.192533333333333,6.6754
"8","20",0.138761111111111,4.20639
"8","21",0.214172222222222,7.18537
"8","22",0.194169444444444,7.12424
"8","23",0.247263888888889,9.132
"8","24",0.337725,12.53397
"8","25",0.2116,7.30743
"8","26",0.222725,7.78989
"8","27",0.222369444444444,7.29586
"8","28",0.282538888888889,9.73807
"8","29",0.277713888888889,9.74924
"8","30",0.3335,11.95741
"8","31",0.278519444444444,10.74611
"8","32",0.217786111111111,10.04896
"8","33",0.297833333333333,12.52173
"8","34",0.320022222222222,11.45172
"8","35",0.3284,11.40275
"8","36",0.367986111111111,13.81626
"9","1",0.408613888888889,11.96748
"9","2",0.136327777777778,4.60663
"9","3",0.146102777777778,5.08891
"9","4",0.136766666666667,3.7029
"9","5",0.178022222222222,5.80587
"9","6",0.275047222222222,12.97747
"9","7",0.195497222222222,6.06857
"9","8",0.125544444444444,3.97722
"9","9",0,0
"9","10",0.128016666666667,2.97417
"9","11",0.197005555555556,5.53369
"9","12",0.233661111111111,7.50628
"9","13",0.213625,7.80802
"9","14",0.199741666666667,6.0511
"9","15",0.124936111111111,4.0235
"9","16",0.146244444444444,4.34466
"9","17",0.187019444444444,5.62884
"9","18",0.272563888888889,8.97088
"9","19",0.232572222222222,8.30244
"9","20",0.1788,5.83344
"9","21",0.222688888888889,7.21926
"9","22",0.193022222222222,6.15154
"9","23",0.234786111111111,7.33883
"9","24",0.325247222222222,10.7408
"9","25",0.251638888888889,8.93448
"9","26",0.262763888888889,9.41694
"9","27",0.240913888888889,8.81246
"9","28",0.291055555555556,9.77197
"9","29",0.276566666666667,8.77654
"9","30",0.324816666666667,10.76328
"9","31",0.318558333333333,12.37316
"9","32",0.257825,11.67601
"9","33",0.30635,12.55563
"9","34",0.328538888888889,11.48562
"9","35",0.336913888888889,11.43665
"9","36",0.376502777777778,13.85015
"10","1",0.44325,14.18467
"10","2",0.170963888888889,6.82381
"10","3",0.180736111111111,7.3061
"10","4",0.0852027777777778,2.05339
"10","5",0.101016666666667,3.91825
"10","6",0.200083333333333,7.75018
"10","7",0.229019444444444,9.07344
"10","8",0.156877777777778,5.4849
"10","9",0.133358333333333,3.02677
"10","10",0,0
"10","11",0.119997222222222,3.64607
"10","12",0.156655555555556,5.61866
"10","13",0.244958333333333,9.3157
"10","14",0.210344444444444,7.24173
"10","15",0.120294444444444,3.90822
"10","16",0.107283333333333,3.44968
"10","17",0.140975,4.89616
"10","18",0.195555555555556,7.08325
